Date,Apple,Miscrosoft,ExxonMobil,Johnson&Johnson,JPMorgan,Amazon,GeneralElectric,Facebook,AT&T,S&P500
2017-02-16,31.80413246154785,42.207000732421875,216.73666381835938,100.8367919921875,76.99136352539062,133.83999633789062,59.7927131652832,19.631078720092773,61.516910552978516,2347.219970703125
2017-02-17,31.89106559753418,42.253501892089844,216.1672821044922,101.50288391113281,76.7362289428711,133.52999877929688,59.885379791259766,19.74053955078125,61.113277435302734,2351.159912109375
2017-02-21,32.12135696411133,42.821998596191406,217.2349395751953,102.1860580444336,77.39958953857422,133.72000122070312,59.7649040222168,19.859519958496094,61.2104377746582,2365.3798828125
2017-02-22,32.21768569946289,42.78049850463867,215.88253784179688,102.06649780273438,77.44209289550781,136.1199951171875,59.64442825317383,19.79288673400879,60.49287414550781,2362.820068359375
2017-02-23,32.08140182495117,42.609500885009766,215.38034057617188,103.92813110351562,77.50164031982422,135.36000061035156,59.885379791259766,19.96421241760254,61.128211975097656,2363.81005859375
2017-02-24,32.11194610595703,42.262001037597656,216.60000610351562,105.50125122070312,76.82128143310547,135.44000244140625,59.885379791259766,20.159337997436523,60.60499572753906,2367.340087890625
2017-02-27,32.175392150878906,42.43199920654297,214.8063507080078,105.21758270263672,76.90631103515625,136.41000366210938,59.52395248413086,19.90235137939453,60.948814392089844,2369.75
2017-02-28,32.18949508666992,42.25199890136719,213.87367248535156,105.05427551269531,77.0678939819336,135.5399932861328,59.292266845703125,19.888072967529297,60.78438186645508,2363.639892578125
2017-03-01,32.8474235534668,42.65399932861328,216.60000610351562,106.4726333618164,79.60225677490234,137.4199981689453,60.18193435668945,20.007043838500977,62.055084228515625,2395.9599609375
2017-03-02,32.65239715576172,42.445499420166016,216.60000610351562,106.27491760253906,78.36058044433594,136.75999450683594,59.32007598876953,20.02132225036621,62.264366149902344,2381.919921875
2017-03-03,32.84507751464844,42.49399948120117,216.09779357910156,106.41244506835938,78.92188262939453,137.1699981689453,59.542484283447266,19.992769241333008,61.636505126953125,2383.1201171875
2017-03-06,32.74168014526367,42.330501556396484,215.2368621826172,106.34368896484375,78.17347717285156,137.4199981689453,59.56100845336914,19.968971252441406,61.91305160522461,2375.31005859375
2017-03-07,32.78398132324219,42.30099868774414,214.232421875,106.44683837890625,77.73976135253906,137.3000030517578,59.68150329589844,19.930898666381836,61.681339263916016,2368.389892578125
2017-03-08,32.66180419921875,42.525001525878906,213.80198669433594,106.6789321899414,77.56964874267578,137.72000122070312,60.22826385498047,19.878549575805664,60.567630767822266,2362.97998046875
2017-03-09,32.58659744262695,42.650001525878906,212.79751586914062,108.26923370361328,77.87582397460938,138.24000549316406,59.9873161315918,19.959457397460938,61.0460090637207,2364.8701171875
2017-03-10,32.69469451904297,42.62300109863281,217.24575805664062,108.49274444580078,77.62919616699219,138.7899932861328,60.17266845703125,20.154571533203125,61.001155853271484,2372.60009765625
2017-03-13,32.70878601074219,42.72949981689453,214.232421875,108.8967514038086,77.69725036621094,139.60000610351562,59.96878433227539,20.164098739624023,60.8591194152832,2373.469970703125
2017-03-14,32.65945053100586,42.62649917602539,211.9365234375,109.2148208618164,77.8248062133789,139.32000732421875,59.690765380859375,20.03083610534668,60.53771209716797,2365.449951171875
2017-03-15,33.0048713684082,42.64849853515625,213.51495361328125,110.85669708251953,78.01189422607422,139.72000122070312,60.00585174560547,20.268796920776367,61.292659759521484,2385.260009765625
2017-03-16,33.058902740478516,42.67100143432617,213.44322204589844,110.42691040039062,77.93534088134766,139.99000549316406,59.90391159057617,20.19740867614746,61.34498596191406,2381.3798828125
2017-03-17,32.8944206237793,42.615501403808594,214.37586975097656,110.0830307006836,77.11894226074219,139.83999633789062,60.117069244384766,20.278310775756836,61.292659759521484,2378.25
2017-03-20,33.239845275878906,42.8484992980957,213.37144470214844,110.09163665771484,76.56612396240234,139.94000244140625,60.17266845703125,20.187889099121094,61.292659759521484,2373.469970703125
2017-03-21,32.85917282104492,42.15999984741211,210.86036682128906,109.38675689697266,74.32093811035156,138.50999450683594,59.50542068481445,20.026081085205078,61.165592193603516,2344.02001953125
2017-03-22,33.230438232421875,42.40299987792969,211.86474609375,108.53573608398438,74.44001007080078,139.58999633789062,60.26533508300781,19.821447372436523,61.113277435302734,2348.449951171875
2017-03-23,33.11294937133789,42.36899948120117,212.510498046875,108.22627258300781,74.32093811035156,139.52999877929688,60.117069244384766,19.821447372436523,61.18801498413086,2345.9599609375
2017-03-24,33.04716110229492,42.28049850463867,213.22796630859375,107.8652114868164,74.23590850830078,140.33999633789062,60.218997955322266,19.835723876953125,60.717098236083984,2343.97998046875
2017-03-27,33.10355758666992,42.340999603271484,211.21908569335938,108.14029693603516,74.19336700439453,140.32000732421875,60.330204010009766,19.745298385620117,60.73206329345703,2341.590087890625
2017-03-28,33.7896842956543,42.79999923706055,212.510498046875,108.01995849609375,75.34998321533203,141.75999450683594,60.50628662109375,19.778614044189453,61.17306900024414,2358.570068359375
2017-03-29,33.864871978759766,43.715999603271484,212.94102478027344,107.38383483886719,75.06932067871094,142.64999389648438,60.6731071472168,19.72626304626465,61.3076171875,2361.1298828125
2017-03-30,33.82023620605469,43.81700134277344,214.3041534423828,107.16033172607422,75.71566772460938,142.41000366210938,60.895511627197266,19.87379264831543,62.5633544921875,2368.06005859375
2017-03-31,33.75678634643555,44.32699966430664,213.80198669433594,107.0657730102539,74.70365142822266,142.0500030517578,61.034515380859375,19.773853302001953,61.30013656616211,2362.719970703125
2017-04-03,33.76618194580078,44.57550048828125,214.37586975097656,107.18614196777344,74.43150329589844,142.27999877929688,60.74724578857422,19.783370971679688,61.34498596191406,2358.840087890625
2017-04-04,34.017616271972656,45.34149932861328,215.38034057617188,107.17753601074219,74.67955017089844,141.72999572753906,60.91404342651367,19.840482711791992,61.569217681884766,2360.159912109375
2017-04-05,33.84138870239258,45.4640007019043,215.0216522216797,107.28067016601562,73.72156524658203,141.85000610351562,60.75650405883789,19.75481605529785,61.68881607055664,2352.949951171875
